,access,account_number,accounting_year,cdp_region,change_in_emissions,city,city_wide_emissions_inventory,country,gases_included,geocoded_column,inventory_boundary,last_update,organization,population,population_year,primary_protocol,primary_protocol_comment,reason_for_change,reporting_authority,total_basic_emissions_gpc,total_basic_emissions_gpc_1,total_scope_1_emissions_metric_tonnes_co2e,total_scope_2_emissions_metric_tonnes_co2e,total_scope_3_emissions,year_reported_to_cdp,coordinates,location,address,addr_list,state,State,Number of Customers,Average Monthly Consumption (kWh),Average Price (cents/kWh),Average Monthly Bill (Dollar and cents),Solar panel pricing (cost per watt $/W),Emissions (lbs/MWh),1,2,3,4,5,6,7,8,9,10,11,12
79,public,43907,2016-01-01 - 2016-12-31,North America,Decreased,Indianapolis,Yes,United States of America,GPC gases,"{'type': 'Point', 'coordinates': [-86.1785, 39.7676]}",Administrative boundary of a local government,2020-05-01T03:57:54.890,City of Indianapolis,863000.0,2017,"Global Protocol for Community-Scale Greenhouse Gas Emissions Inventories (GPC), (WRI, C40 and ICLEI)",,Technological change,"CDP Cities, ICLEI - Local Governments for Sustainability",18687167,,,,,2018,"[39.7676, -86.1785]","Indianapolis Zoo, 1200, West Washington Street, Belmont, Indianapolis, Marion, Indiana, 46222, United States of America","Indianapolis Zoo, 1200, West Washington Street, Belmont, Indianapolis, Marion, Indiana, 46222, United States of America","['Indianapolis Zoo', '1200', 'West Washington Street', 'Belmont', 'Indianapolis', 'Marion', 'Indiana', '46222', 'United States of America']",Indiana,Indiana,"2,863,358","1,006",12.26,123.39,2.69,"1,775",2.9807770252227783,3.720909833908081,4.633848667144775,5.352016925811768,5.971111297607422,6.357174396514893,6.6591901779174805,6.218199253082275,5.7547831535339355,4.304320812225342,3.0490427017211914,2.377579927444458
80,public,35879,2016-01-01 - 2016-12-31,North America,Decreased,Minneapolis,Yes,United States of America,GPC gases,"{'type': 'Point', 'coordinates': [-93.2667, 44.9833]}",Administrative boundary of a local government,2020-05-01T03:57:54.890,City of Minneapolis,419952.0,2016,"Global Protocol for Community-Scale Greenhouse Gas Emissions Inventories (GPC), (WRI, C40 and ICLEI)",,Technological change,"CDP Cities, ICLEI - Local Governments for Sustainability",4117293,4117293,2522163.0,1470842.0,124288.0,2018,"[44.9833, -93.2667]","River Towers A, Hennepin Avenue, St Anthony West, Phillips, Minneapolis, Hennepin County, Minnesota, 55403, United States of America","River Towers A, Hennepin Avenue, St Anthony West, Phillips, Minneapolis, Hennepin County, Minnesota, 55403, United States of America","['River Towers A', 'Hennepin Avenue', 'St Anthony West', 'Phillips', 'Minneapolis', 'Hennepin County', 'Minnesota', '55403', 'United States of America']",Minnesota,Minnesota,"2,420,325",786,13.14,103.34,2.97,"1,066",2.488825559616089,3.5858442783355713,4.870930194854736,5.509903907775879,5.98988676071167,6.267330646514893,6.7789788246154785,6.086080551147461,4.91596794128418,3.5298304557800293,2.54323673248291,2.1226437091827393
81,public,74504,,North America,,Ramsey,Not intending to undertake,United States of America,,"{'type': 'Point', 'coordinates': [-93.45, 45.2611]}",,2020-05-01T03:57:54.890,"City of Ramsey, MN",26462.0,2017,,,,"CDP Cities, ICLEI - Local Governments for Sustainability",,,,,,2018,"[45.2611, -93.45]","159th Lane Northwest, Ramsey, Anoka County, Minnesota, 55303, United States of America","159th Lane Northwest, Ramsey, Anoka County, Minnesota, 55303, United States of America","['159th Lane Northwest', 'Ramsey', 'Anoka County', 'Minnesota', '55303', 'United States of America']",Minnesota,Minnesota,"2,420,325",786,13.14,103.34,2.97,"1,066",2.488825559616089,3.5858442783355713,4.870930194854736,5.509903907775879,5.98988676071167,6.267330646514893,6.7789788246154785,6.086080551147461,4.91596794128418,3.5298304557800293,2.54323673248291,2.1226437091827393
82,public,50572,2018-01-01 - 2018-12-31,North America,,Saint Paul,Yes,United States of America,GPC gases,"{'type': 'Point', 'coordinates': [-93.09, 44.9537]}",Administrative boundary of a local government,2020-05-01T03:57:54.890,"City of Saint Paul, MN",300398.0,2016,"Global Protocol for Community-Scale Greenhouse Gas Emissions Inventories (GPC), (WRI, C40 and ICLEI)",,,"CDP Cities, ICLEI - Local Governments for Sustainability",,,2878153.0,,,2018,"[44.9537, -93.09]","Purple Heart Trail/Blue Star Memorial Highway, West Saint Paul, St. Paul, Ramsey County, Minnesota, 55101, United States of America","Purple Heart Trail/Blue Star Memorial Highway, West Saint Paul, St. Paul, Ramsey County, Minnesota, 55101, United States of America","['Purple Heart Trail/Blue Star Memorial Highway', 'West Saint Paul', 'St. Paul', 'Ramsey County', 'Minnesota', '55101', 'United States of America']",Minnesota,Minnesota,"2,420,325",786,13.14,103.34,2.97,"1,066",2.488825559616089,3.5858442783355713,4.870930194854736,5.509903907775879,5.98988676071167,6.267330646514893,6.7789788246154785,6.086080551147461,4.91596794128418,3.5298304557800293,2.54323673248291,2.1226437091827393
83,public,74508,2016-01-01 - 2016-12-31,North America,,Winona,Yes,United States of America,,"{'type': 'Point', 'coordinates': [-91.6663, 44.0554]}",Other: Xcel Energy's Winona service territory,2020-05-01T03:57:54.890,"City of Winona, MN",26928.0,2017,,,,"CDP Cities, ICLEI - Local Governments for Sustainability",,,,,,2018,"[44.0554, -91.6663]","1150, Marian, Sugarloaf, Winona, Winona County, Minnesota, 55987, United States of America","1150, Marian, Sugarloaf, Winona, Winona County, Minnesota, 55987, United States of America","['1150', 'Marian', 'Sugarloaf', 'Winona', 'Winona County', 'Minnesota', '55987', 'United States of America']",Minnesota,Minnesota,"2,420,325",786,13.14,103.34,2.97,"1,066",2.488825559616089,3.5858442783355713,4.870930194854736,5.509903907775879,5.98988676071167,6.267330646514893,6.7789788246154785,6.086080551147461,4.91596794128418,3.5298304557800293,2.54323673248291,2.1226437091827393
84,public,43905,2016-01-01 - 2016-12-31,North America,Decreased,San Antonio,Yes,United States of America,GPC gases,"{'type': 'Point', 'coordinates': [-98.4936, 29.4241]}",Administrative boundary of a local government,2020-05-01T03:57:54.890,City of San Antonio,1469845.0,2015,"Global Protocol for Community-Scale Greenhouse Gas Emissions Inventories (GPC), (WRI, C40 and ICLEI)",,Change in available data,"CDP Cities, ICLEI - Local Governments for Sustainability",14770253,14770253,,,,2018,"[29.4241, -98.4936]","Downtown, San Antonio, Bexar County, Texas, United States of America","Downtown, San Antonio, Bexar County, Texas, United States of America","['Downtown', 'San Antonio', 'Bexar County', 'Texas', 'United States of America']",Texas,Texas,"11,148,784","1,176",11.2,131.63,2.74,"1,060",4.750946044921875,5.062310218811035,5.692752838134766,6.652743339538574,6.327801704406738,6.747913837432861,6.757576942443848,6.738611221313477,6.05265474319458,5.250757694244385,4.466005802154541,4.20999813079834
85,public,31108,2014-01-01 - 2014-12-31,North America,Decreased,Houston,Yes,United States of America,GPC gases,"{'type': 'Point', 'coordinates': [-95.3694, 29.7602]}",Administrative boundary of a local government,2020-05-01T03:57:54.890,City of Houston,2349993.0,2016,"Global Protocol for Community-Scale Greenhouse Gas Emissions Inventories (GPC), (WRI, C40 and ICLEI)",,Technological change,"C40, CDP Cities, ICLEI - Local Governments for Sustainability, WWF",33414017,,19263921.0,13578513.0,571584.0,2018,"[29.7602, -95.3694]","Houston City Hall, 901, Bagby Street, Houston, Harris County, Texas, 77002, United States of America","Houston City Hall, 901, Bagby Street, Houston, Harris County, Texas, 77002, United States of America","['Houston City Hall', '901', 'Bagby Street', 'Houston', 'Harris County', 'Texas', '77002', 'United States of America']",Texas,Texas,"11,148,784","1,176",11.2,131.63,2.74,"1,060",4.750946044921875,5.062310218811035,5.692752838134766,6.652743339538574,6.327801704406738,6.747913837432861,6.757576942443848,6.738611221313477,6.05265474319458,5.250757694244385,4.466005802154541,4.20999813079834
86,public,1184,2016-01-01 - 2016-12-31,North America,Decreased,Austin,Yes,United States of America,GPC gases,"{'type': 'Point', 'coordinates': [-97.7431, 30.2672]}",Administrative boundary of a local government,2020-05-01T03:57:54.890,City of Austin,1265974.0,2017,"Global Protocol for Community-Scale Greenhouse Gas Emissions Inventories (GPC), (WRI, C40 and ICLEI)",,Policy change,"C40, CDP Cities, ICLEI - Local Governments for Sustainability",12527277,13486797,8251485.0,6343684.0,0.0,2018,"[30.2672, -97.7431]","Bank of America Building, 501, Congress Avenue, Downtown, Austin, Travis County, Texas, 78701, United States of America","Bank of America Building, 501, Congress Avenue, Downtown, Austin, Travis County, Texas, 78701, United States of America","['Bank of America Building', '501', 'Congress Avenue', 'Downtown', 'Austin', 'Travis County', 'Texas', '78701', 'United States of America']",Texas,Texas,"11,148,784","1,176",11.2,131.63,2.74,"1,060",4.750946044921875,5.062310218811035,5.692752838134766,6.652743339538574,6.327801704406738,6.747913837432861,6.757576942443848,6.738611221313477,6.05265474319458,5.250757694244385,4.466005802154541,4.20999813079834
87,public,50549,,North America,,Fort Worth,,United States of America,,"{'type': 'Point', 'coordinates': [-97.3308, 32.7555]}",,2020-05-01T03:57:54.890,City of Fort Worth,833000.0,2015,,,,"CDP Cities, ICLEI - Local Governments for Sustainability",,,,,,2018,"[32.7555, -97.3308]","Commerce Building, 420, Commerce Street, Sundance Square, Fort Worth, TX, Fort Worth, Tarrant County, Texas, 76102, United States of America","Commerce Building, 420, Commerce Street, Sundance Square, Fort Worth, TX, Fort Worth, Tarrant County, Texas, 76102, United States of America","['Commerce Building', '420', 'Commerce Street', 'Sundance Square', 'Fort Worth', 'TX', 'Fort Worth', 'Tarrant County', 'Texas', '76102', 'United States of America']",Texas,Texas,"11,148,784","1,176",11.2,131.63,2.74,"1,060",4.750946044921875,5.062310218811035,5.692752838134766,6.652743339538574,6.327801704406738,6.747913837432861,6.757576942443848,6.738611221313477,6.05265474319458,5.250757694244385,4.466005802154541,4.20999813079834
88,public,35274,2010-01-01 - 2010-12-31,North America,,"Portland, ME",Yes,United States of America,,"{'type': 'Point', 'coordinates': [-70.2553, 43.6615]}",Administrative boundary of a local government,2020-05-01T03:57:54.890,"City of Portland, ME",66937.0,2017,,,,"CDP Cities, ICLEI - Local Governments for Sustainability",,,,,,2018,"[43.6615, -70.2553]","Franklin Street, Old Port, Downtown, Portland, Cumberland County, Maine, 04101, United States of America","Franklin Street, Old Port, Downtown, Portland, Cumberland County, Maine, 04101, United States of America","['Franklin Street', 'Old Port', 'Downtown', 'Portland', 'Cumberland County', 'Maine', '04101', 'United States of America']",Maine,Maine,"709,848",572,16.84,96.33,2.24,429,2.861903667449951,3.9822371006011963,4.812439918518066,5.43757438659668,5.5346903800964355,5.571664333343506,6.2011799812316895,5.761440753936768,4.978456974029541,3.30079984664917,2.481933832168579,2.1899170875549316
89,public,3203,2015-01-01 - 2015-12-31,North America,Decreased,Chicago,Yes,United States of America,GPC gases,"{'type': 'Point', 'coordinates': [-87.6298, 41.8781]}",Administrative boundary of a local government,2020-05-01T03:57:54.890,City of Chicago,2714017.0,2016,"Global Protocol for Community-Scale Greenhouse Gas Emissions Inventories (GPC), (WRI, C40 and ICLEI)",,Policy change,"C40, CDP Cities, ICLEI - Local Governments for Sustainability",32651379,,16784486.0,14766295.0,1100599.0,2018,"[41.8781, -87.6298]","314, South Federal Street, Printer's Row, Loop, Chicago, Cook County, Illinois, 60604, United States of America","314, South Federal Street, Printer's Row, Loop, Chicago, Cook County, Illinois, 60604, United States of America","['314', 'South Federal Street', ""Printer's Row"", 'Loop', 'Chicago', 'Cook County', 'Illinois', '60604', 'United States of America']",Illinois,Illinois,"5,289,573",744,12.77,94.98,2.46,846,2.9691216945648193,3.5085995197296143,4.52774715423584,5.4618449211120605,6.032425880432129,6.568591594696045,6.718508720397949,6.222882270812988,5.6348652839660645,4.300163745880127,3.2427139282226562,2.351224899291992
90,public,58627,2013-01-01 - 2013-12-31,North America,,Alton,Yes,United States of America,,"{'type': 'Point', 'coordinates': [-90.1843, 38.8906]}",Administrative boundary of a local government,2020-05-01T03:57:54.890,"City of Alton, IL",26581.0,2015,,,,"CDP Cities, ICLEI - Local Governments for Sustainability",,,,,,2018,"[38.8906, -90.1843]","264, Alby Street, Upper Alton, Alton, Illinois, 62002, United States of America","264, Alby Street, Upper Alton, Alton, Illinois, 62002, United States of America","['264', 'Alby Street', 'Upper Alton', 'Alton', 'Illinois', '62002', 'United States of America']",Illinois,Illinois,"5,289,573",744,12.77,94.98,2.46,846,2.9691216945648193,3.5085995197296143,4.52774715423584,5.4618449211120605,6.032425880432129,6.568591594696045,6.718508720397949,6.222882270812988,5.6348652839660645,4.300163745880127,3.2427139282226562,2.351224899291992
91,public,59678,2016-01-01 - 2016-12-31,North America,Decreased,Evanston,Yes,United States of America,GPC gases,"{'type': 'Point', 'coordinates': [-87.6898, 42.0669]}",Administrative boundary of a local government,2020-05-01T03:57:54.890,"City of Evanston, IL",75603.0,2015,"Global Protocol for Community-Scale Greenhouse Gas Emissions Inventories (GPC), (WRI, C40 and ICLEI)",,Policy change,"CDP Cities, ICLEI - Local Governments for Sustainability",930563,,,,,2018,"[42.0669, -87.6898]","2712, Asbury Avenue, North Evanston, Evanston, Cook County, Illinois, 60201, United States of America","2712, Asbury Avenue, North Evanston, Evanston, Cook County, Illinois, 60201, United States of America","['2712', 'Asbury Avenue', 'North Evanston', 'Evanston', 'Cook County', 'Illinois', '60201', 'United States of America']",Illinois,Illinois,"5,289,573",744,12.77,94.98,2.46,846,2.9691216945648193,3.5085995197296143,4.52774715423584,5.4618449211120605,6.032425880432129,6.568591594696045,6.718508720397949,6.222882270812988,5.6348652839660645,4.300163745880127,3.2427139282226562,2.351224899291992
92,public,59540,,North America,,Elgin,No,United States of America,,"{'type': 'Point', 'coordinates': [-88.263, 42.0604]}",,2020-05-01T03:57:54.890,"City of Elgin, IL",110000.0,2010,,,,"CDP Cities, ICLEI - Local Governments for Sustainability",,,,,,2018,"[42.0604, -88.263]","798, Luda Avenue, Elgin, Cook County, Illinois, 60120, United States of America","798, Luda Avenue, Elgin, Cook County, Illinois, 60120, United States of America","['798', 'Luda Avenue', 'Elgin', 'Cook County', 'Illinois', '60120', 'United States of America']",Illinois,Illinois,"5,289,573",744,12.77,94.98,2.46,846,2.9691216945648193,3.5085995197296143,4.52774715423584,5.4618449211120605,6.032425880432129,6.568591594696045,6.718508720397949,6.222882270812988,5.6348652839660645,4.300163745880127,3.2427139282226562,2.351224899291992
93,public,57616,2017-01-01 - 2017-12-31,North America,Do not know,Lake Forest,Yes,United States of America,,"{'type': 'Point', 'coordinates': [-87.8406, 42.2586]}",A metropolitan area,2020-05-01T03:57:54.890,"City of Lake Forest, IL",19375.0,2010,,,Lack of documentation,"CDP Cities, ICLEI - Local Governments for Sustainability",,,,,,2018,"[42.2586, -87.8406]","1002, Griffith Road, Skokie Junction, Lake Forest, Lake County, Illinois, 60045, United States of America","1002, Griffith Road, Skokie Junction, Lake Forest, Lake County, Illinois, 60045, United States of America","['1002', 'Griffith Road', 'Skokie Junction', 'Lake Forest', 'Lake County', 'Illinois', '60045', 'United States of America']",Illinois,Illinois,"5,289,573",744,12.77,94.98,2.46,846,2.9691216945648193,3.5085995197296143,4.52774715423584,5.4618449211120605,6.032425880432129,6.568591594696045,6.718508720397949,6.222882270812988,5.6348652839660645,4.300163745880127,3.2427139282226562,2.351224899291992
94,public,54116,2014-01-01 - 2014-12-31,North America,Decreased,Dubuque,Yes,United States of America,GPC gases,"{'type': 'Point', 'coordinates': [-90.5071, 42.5006]}",Administrative boundary of a local government,2020-05-01T03:57:54.890,City of Dubuque,5831.0,2016,"Global Protocol for Community-Scale Greenhouse Gas Emissions Inventories (GPC), (WRI, C40 and ICLEI)",,Technological change,"CDP Cities, ICLEI - Local Governments for Sustainability",,,,,,2018,"[42.5006, -90.5071]","8527, North High Ridge Road, Jo Daviess County, Illinois, 61025, United States of America","8527, North High Ridge Road, Jo Daviess County, Illinois, 61025, United States of America","['8527', 'North High Ridge Road', 'Jo Daviess County', 'Illinois', '61025', 'United States of America']",Illinois,Illinois,"5,289,573",744,12.77,94.98,2.46,846,2.9691216945648193,3.5085995197296143,4.52774715423584,5.4618449211120605,6.032425880432129,6.568591594696045,6.718508720397949,6.222882270812988,5.6348652839660645,4.300163745880127,3.2427139282226562,2.351224899291992
95,public,1093,2015-01-01 - 2015-12-31,North America,Decreased,Atlanta,Yes,United States of America,GPC gases,"{'type': 'Point', 'coordinates': [-84.388, 33.749]}",Administrative boundary of a local government,2020-05-01T03:57:54.890,City of Atlanta,450182.0,2017,"Global Protocol for Community-Scale Greenhouse Gas Emissions Inventories (GPC), (WRI, C40 and ICLEI)",,Change in available data,"CDP Cities, ICLEI - Local Governments for Sustainability",7580504,0,2998249.0,4582255.0,0.0,2018,"[33.749, -84.388]","The Georgia State Capitol, 206, Washington Street Southwest, South Downtown, Vine City, Atlanta, Fulton County, Georgia, 30334, United States of America","The Georgia State Capitol, 206, Washington Street Southwest, South Downtown, Vine City, Atlanta, Fulton County, Georgia, 30334, United States of America","['The Georgia State Capitol', '206', 'Washington Street Southwest', 'South Downtown', 'Vine City', 'Atlanta', 'Fulton County', 'Georgia', '30334', 'United States of America']",Georgia,Georgia,"4,354,021","1,142",11.47,131.05,2.84,933,4.060420036315918,4.559234142303467,5.3559675216674805,6.161508083343506,6.610002040863037,6.470426082611084,6.485825061798096,6.130314350128174,5.368059158325195,5.286679267883301,4.473084926605225,3.5052337646484375
96,public,54092,2015-01-01 - 2016-01-01,North America,,Ann Arbor,Yes,United States of America,,"{'type': 'Point', 'coordinates': [-83.743, 42.2808]}",A metropolitan area,2020-05-01T03:57:54.890,City of Ann Arbor,1177700.0,2017,,,,"CDP Cities, ICLEI - Local Governments for Sustainability",,,,,,2018,"[42.2808, -83.743]","Varsity, 425, East Washington Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America","Varsity, 425, East Washington Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America","['Varsity', '425', 'East Washington Street', 'Ann Arbor', 'Washtenaw County', 'Michigan', '48104', 'United States of America']",Michigan,Michigan,"4,365,529",671,15.45,103.59,3.36,"1,167",1.523139238357544,2.568399429321289,4.449652671813965,5.487234592437744,6.492314338684082,6.951515197753906,6.846837043762207,5.941360950469971,4.949685573577881,3.0118210315704346,1.9719293117523193,1.3211370706558228
97,public,35862,2012-01-01 - 2012-12-31,North America,,Detroit,Yes,United States of America,,"{'type': 'Point', 'coordinates': [-83.0457, 42.3314]}",Administrative boundary of a local government,2020-05-01T03:57:54.890,City of Detroit,673104.0,2017,,,,"CDP Cities, ICLEI - Local Governments for Sustainability",,,,,,2018,"[42.3314, -83.0457]","Cadillac Square Park, Cadillac Square, Lafayette Park, Midtown, Detroit, Wayne County, Michigan, 48243, United States of America","Cadillac Square Park, Cadillac Square, Lafayette Park, Midtown, Detroit, Wayne County, Michigan, 48243, United States of America","['Cadillac Square Park', 'Cadillac Square', 'Lafayette Park', 'Midtown', 'Detroit', 'Wayne County', 'Michigan', '48243', 'United States of America']",Michigan,Michigan,"4,365,529",671,15.45,103.59,3.36,"1,167",1.523139238357544,2.568399429321289,4.449652671813965,5.487234592437744,6.492314338684082,6.951515197753906,6.846837043762207,5.941360950469971,4.949685573577881,3.0118210315704346,1.9719293117523193,1.3211370706558228
98,public,62864,2016-01-01 - 2016-12-31,North America,,"Lancaster, PA",Yes,United States of America,,"{'type': 'Point', 'coordinates': [-76.3055, 40.0379]}",Administrative boundary of a local government,2020-05-01T03:57:54.890,"City of Lancaster, PA",60000.0,2016,,,,"CDP Cities, ICLEI - Local Governments for Sustainability",,,,,,2018,"[40.0379, -76.3055]","Lancaster, Lancaster County, Pennsylvania, United States of America","Lancaster, Lancaster County, Pennsylvania, United States of America","['Lancaster', 'Lancaster County', 'Pennsylvania', 'United States of America']",Pennsylvania,Pennsylvania,"5,390,428",864,13.89,120.04,2.79,787,2.6214709281921387,3.6548540592193604,4.41811990737915,5.17428731918335,5.585428237915039,6.131882667541504,6.376819610595703,5.800997734069824,4.79999303817749,3.8856825828552246,2.880150318145752,2.2582552433013916
99,public,31181,2014-01-01 - 2014-12-31,North America,Decreased,Philadelphia,Yes,United States of America,GPC gases,"{'type': 'Point', 'coordinates': [-75.1638, 39.9523]}",Administrative boundary of a local government,2020-05-01T03:57:54.890,City of Philadelphia,1559938.0,2016,"Global Protocol for Community-Scale Greenhouse Gas Emissions Inventories (GPC), (WRI, C40 and ICLEI)",,Technological change,"C40, CDP Cities, ICLEI - Local Governments for Sustainability",17355479,18675341,13245863.0,,,2018,"[39.9523, -75.1638]","Broad Street Line Entrance, City Hall Walk Ways, Rittenhouse Square, Philadelphia, Philadelphia County, Pennsylvania, 19110, United States of America","Broad Street Line Entrance, City Hall Walk Ways, Rittenhouse Square, Philadelphia, Philadelphia County, Pennsylvania, 19110, United States of America","['Broad Street Line Entrance', 'City Hall Walk Ways', 'Rittenhouse Square', 'Philadelphia', 'Philadelphia County', 'Pennsylvania', '19110', 'United States of America']",Pennsylvania,Pennsylvania,"5,390,428",864,13.89,120.04,2.79,787,2.6214709281921387,3.6548540592193604,4.41811990737915,5.17428731918335,5.585428237915039,6.131882667541504,6.376819610595703,5.800997734069824,4.79999303817749,3.8856825828552246,2.880150318145752,2.2582552433013916
100,public,58485,2015-01-01 - 2015-12-31,North America,Decreased,Abington,Yes,United States of America,"CH4, CO2, HFCs, N20, PFCs","{'type': 'Point', 'coordinates': [-75.1195, 40.1241]}",Administrative boundary of a local government,2020-05-01T03:57:54.890,Abington Township,55310.0,2010,Regional or country specific methodology,"The Delaware Valley Regional Planning Commission (DVRPC) is the designated Metropolitan Planning Organization (MPO) for the Greater Philadelphia Region. DVRPC works to promote regional cooperation in a 9-county, bi-state region. The region includes Bucks, Chester, Delaware, Montgomery (the county where Abington Township is located and the third largest Pennsylvania county), and Philadelphia counties in Pennsylvania; and Burlington, Camden, Gloucester, and Mercer counties in New Jersey. DVRPC facilitates city, county and state representatives of this region to address key concerns such as transportation, land use, environmental protection and economic development. DVRPC conducts a regional Energy Use and Greenhouse Gas Emissions Inventory on a 5-year interval. A detailed guide outlining the methods and data sources used for DVRPC’s 2010 Energy Use and Greenhouse Gas Emissions in Greater Philadelphia, may be viewed at https://www.dvrpc.org/EnergyClimate/pdf/2010_Energy_Use_and_Greenhouse_Gas_Emissions_in_Greater_Philadelphia-Methods_and_Sources.pdf.  Abington Township's most recent inventory from DVRPC's 2015 inventory is summarized below: 1. DVRPC conducted a baseline inventory in 2005 which may be found at http://www.dvrpc.org/reports/09038A.pdf  (Abington's results may be found on line 1 of page 66 or A-13 of this document under the Table ""Montgomery County, PA – 2005 Greenhouse Gas Emissions Allocated to Municipality (MTCO2E)""; 2. A 2010 inventory for which Abington Townships results may be found at http://www.dvrpc.org/webmaps/MunicipalEnergy/mcdDetail.aspx?mcdcode=4209100156  under ""GHG Emissions by Sector"" which is further broken down at the end under ""Non-Energy Greenhouse Gas Emissions""; and 3. The 2015 Inventory which may be found at https://www.dropbox.com/s/spoami2099bynff/DVRPC%202015%20Inventory_Abington%20Township%20-2018-07-09%20-%20FINAL.xlsx?dl=0.  The 2015 results are being reported for this questionnaire.",Technological change,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",Not Applicable,Not Applicable,387882.0,150805.0,24439.0,2018,"[40.1241, -75.1195]","1443, Rockwell Road, Rubicam, Abington Township, Montgomery County, Pennsylvania, 19001, United States of America","1443, Rockwell Road, Rubicam, Abington Township, Montgomery County, Pennsylvania, 19001, United States of America","['1443', 'Rockwell Road', 'Rubicam', 'Abington Township', 'Montgomery County', 'Pennsylvania', '19001', 'United States of America']",Pennsylvania,Pennsylvania,"5,390,428",864,13.89,120.04,2.79,787,2.6214709281921387,3.6548540592193604,4.41811990737915,5.17428731918335,5.585428237915039,6.131882667541504,6.376819610595703,5.800997734069824,4.79999303817749,3.8856825828552246,2.880150318145752,2.2582552433013916
101,public,58590,2017-01-01 - 2017-12-31,North America,Decreased,Easton,Yes,United States of America,GPC gases,"{'type': 'Point', 'coordinates': [-75.2207, 40.6884]}",Administrative boundary of a local government,2020-05-01T03:57:54.890,"City of Easton, PA",26996.0,2017,"Global Protocol for Community-Scale Greenhouse Gas Emissions Inventories (GPC), (WRI, C40 and ICLEI)",,Change in weather conditions,"CDP Cities, ICLEI - Local Governments for Sustainability",344370,344370,199041.0,145329.0,,2018,"[40.6884, -75.2207]","901, Spruce Street, West Ward, Easton, Northampton County, Pennsylvania, 18042, United States of America","901, Spruce Street, West Ward, Easton, Northampton County, Pennsylvania, 18042, United States of America","['901', 'Spruce Street', 'West Ward', 'Easton', 'Northampton County', 'Pennsylvania', '18042', 'United States of America']",Pennsylvania,Pennsylvania,"5,390,428",864,13.89,120.04,2.79,787,2.6214709281921387,3.6548540592193604,4.41811990737915,5.17428731918335,5.585428237915039,6.131882667541504,6.376819610595703,5.800997734069824,4.79999303817749,3.8856825828552246,2.880150318145752,2.2582552433013916
102,public,35877,2013-01-01 - 2013-12-31,North America,,Pittsburgh,Yes,United States of America,,"{'type': 'Point', 'coordinates': [-79.9959, 40.4406]}",Administrative boundary of a local government,2020-05-01T03:57:54.890,City of Pittsburgh,305704.0,2016,,,,"CDP Cities, ICLEI - Local Governments for Sustainability",,,,,,2018,"[40.4406, -79.9959]","Steel Plaza, Grant Street, Downtown, Pittsburgh, Allegheny County, Pennsylvania, 15262, United States of America","Steel Plaza, Grant Street, Downtown, Pittsburgh, Allegheny County, Pennsylvania, 15262, United States of America","['Steel Plaza', 'Grant Street', 'Downtown', 'Pittsburgh', 'Allegheny County', 'Pennsylvania', '15262', 'United States of America']",Pennsylvania,Pennsylvania,"5,390,428",864,13.89,120.04,2.79,787,2.6214709281921387,3.6548540592193604,4.41811990737915,5.17428731918335,5.585428237915039,6.131882667541504,6.376819610595703,5.800997734069824,4.79999303817749,3.8856825828552246,2.880150318145752,2.2582552433013916
103,public,74560,,North America,,Moab,In progress,United States of America,,"{'type': 'Point', 'coordinates': [-109.54, 38.57]}",,2020-05-01T03:57:54.890,"City of Moab, UT",5253.0,2017,,,,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",,,,,,2018,"[38.57, -109.54]","438, East 200 South, Moab, Grand County, Utah, 84532, United States of America","438, East 200 South, Moab, Grand County, Utah, 84532, United States of America","['438', 'East 200 South', 'Moab', 'Grand County', 'Utah', '84532', 'United States of America']",Utah,Utah,"1,091,162",742,10.41,77.25,3.0,"1,595",3.2859747409820557,4.243144989013672,5.52293586730957,6.234871864318848,6.758880138397217,7.622570991516113,6.9840474128723145,6.543984889984131,6.386022090911865,4.999171257019043,3.8784611225128174,3.0335772037506104
104,public,14344,2016-01-01 - 2016-12-31,North America,This is our first year of calculation,Park City,Yes,United States of America,GPC gases,"{'type': 'Point', 'coordinates': [-111.498, 40.6461]}",Administrative boundary of a local government,2020-05-01T03:57:54.890,"City of Park City, UT",7873.0,2012,"Global Protocol for Community-Scale Greenhouse Gas Emissions Inventories (GPC), (WRI, C40 and ICLEI)",,Previous data was not reliable,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",15555.04706,16070.20466,6309.564008,9245.483051,515.1576,2018,"[40.6461, -111.498]","Downstairs, Heber Avenue, Historic Park City, Park City, Summit County, Utah, 84060, United States of America","Downstairs, Heber Avenue, Historic Park City, Park City, Summit County, Utah, 84060, United States of America","['Downstairs', 'Heber Avenue', 'Historic Park City', 'Park City', 'Summit County', 'Utah', '84060', 'United States of America']",Utah,Utah,"1,091,162",742,10.41,77.25,3.0,"1,595",3.2859747409820557,4.243144989013672,5.52293586730957,6.234871864318848,6.758880138397217,7.622570991516113,6.9840474128723145,6.543984889984131,6.386022090911865,4.999171257019043,3.8784611225128174,3.0335772037506104
